customer_id,last_login_date,login_frequency_30d,mobile_app_user,email_opens_6m,customer_service_calls_12m,complaints_filed
CUST_002222,2022-06-06,1,Yes,0.55,1,1
CUST_002223,2022-07-01,2,Yes,0.47,0,0
CUST_002224,2022-08-18,2,Yes,0.66,0,1
CUST_002225,2022-08-04,0,Yes,0.12,1,0
CUST_002226,2023-04-23,2,Yes,0.37,0,0
CUST_002227,2023-10-21,2,No,0.55,0,0
CUST_002228,2023-12-29,0,No,0.29,5,0
CUST_002229,2022-09-12,2,Yes,0.5,0,0
CUST_002230,2023-09-26,2,Yes,0.46,1,0
CUST_002231,2023-10-23,1,Yes,0.42,0,0
CUST_002232,2023-07-07,2,No,0.42,1,0
CUST_002233,2023-05-08,1,Yes,0.47,0,0
CUST_002234,2022-10-20,1,No,0.71,0,0
CUST_002235,2022-03-25,1,No,0.37,2,0
CUST_002236,2022-10-30,1,No,0.21,2,0
CUST_002237,2023-10-17,0,Yes,0.45,2,0
CUST_002238,2023-05-23,1,No,0.36,1,0
CUST_002239,2022-11-13,1,Yes,0.19,1,1
CUST_002240,2023-09-12,1,Yes,0.32,1,0
CUST_002241,2023-01-09,6,Yes,0.75,2,0
CUST_002242,2023-03-20,4,No,0.7,1,0
CUST_002243,2023-08-29,0,No,0.32,1,0
CUST_002244,2023-07-11,4,No,0.75,1,0
CUST_002245,2023-09-14,1,No,0.79,0,0
CUST_002246,2023-11-12,3,No,0.32,1,0
CUST_002247,2023-05-13,0,Yes,0.6,0,0
CUST_002248,2023-02-10,2,Yes,0.74,1,0
CUST_002249,2023-10-10,3,No,0.54,1,0
CUST_002250,2022-11-18,4,No,0.49,0,0
CUST_002251,2023-11-20,2,No,0.39,1,0
CUST_002252,2023-04-22,2,No,0.53,1,0
CUST_002253,2023-04-10,0,No,0.09,3,0
CUST_002254,2023-04-09,2,Yes,0.5,1,0
CUST_002255,2023-02-23,6,Yes,0.44,1,0
CUST_002256,2022-09-02,2,Yes,0.51,3,0
CUST_002257,2023-05-16,3,No,0.27,2,0
CUST_002258,2023-07-22,2,No,0.45,2,0
CUST_002259,2023-07-04,2,No,0.23,1,0
CUST_002260,2023-02-02,3,No,0.61,0,0
CUST_002261,2023-05-28,1,No,0.57,0,0
CUST_002262,2023-11-11,0,No,0.39,2,1
CUST_002263,2023-11-10,2,Yes,0.64,0,0
CUST_002264,2023-09-30,2,Yes,0.6,0,0
CUST_002265,2022-10-07,3,Yes,0.26,0,0
CUST_002266,2023-08-12,0,No,0.14,4,0
CUST_002267,2023-08-25,3,Yes,0.43,0,0
CUST_002268,2023-03-12,2,Yes,0.29,1,0
CUST_002269,2023-10-17,2,No,0.25,1,0
CUST_002270,2023-07-29,2,No,0.21,2,0
CUST_002271,2023-06-20,5,No,0.55,0,0
CUST_002272,2023-03-16,3,No,0.53,0,0
CUST_002273,2023-01-17,0,No,0.45,2,4
CUST_002274,2023-05-04,0,No,0.19,4,2
CUST_002275,2023-02-15,2,Yes,0.84,0,0
CUST_002276,2023-12-21,2,No,0.58,1,0
CUST_002277,2023-07-08,3,No,0.64,1,0
CUST_002278,2023-10-13,1,Yes,0.48,0,0
CUST_002279,2023-12-31,3,No,0.51,1,0
CUST_002280,2023-07-29,2,No,0.26,1,0
CUST_002281,2023-04-12,0,Yes,0.7,1,0
CUST_002282,2023-02-09,4,Yes,0.51,0,0
CUST_002283,2023-07-16,2,Yes,0.61,2,0
CUST_002284,2023-08-15,0,Yes,0.34,0,0
CUST_002285,2023-08-28,1,Yes,0.29,2,0
CUST_002286,2023-08-22,1,No,0.45,0,0
CUST_002287,2023-08-19,0,Yes,0.41,0,0
CUST_002288,2024-01-01,1,No,0.3,0,0
CUST_002289,2023-08-27,2,No,0.49,1,0
CUST_002290,2023-01-09,2,No,0.46,2,0
CUST_002291,2023-03-16,1,Yes,0.65,0,1
CUST_002292,2023-04-13,2,No,0.57,2,0
CUST_002293,2023-02-28,1,No,0.66,3,0
CUST_002294,2023-11-09,2,Yes,0.36,0,0
CUST_002295,2023-12-03,0,Yes,0.67,2,0
CUST_002296,2023-09-22,4,Yes,0.4,2,0
CUST_002297,2023-11-07,2,Yes,0.44,2,0
CUST_002298,2022-10-27,2,Yes,0.66,2,0
CUST_002299,2023-04-25,2,Yes,0.6,1,1
CUST_002300,2023-08-17,2,No,0.61,1,0
CUST_002301,2023-05-27,2,No,0.55,0,0
CUST_002302,2023-12-05,3,No,0.26,1,0
CUST_002303,2023-03-16,3,Yes,0.65,4,0
CUST_002304,2023-09-01,0,No,0.41,2,2
CUST_002305,2023-10-07,5,Yes,0.28,4,1
CUST_002306,2023-10-20,0,No,0.48,1,0
CUST_002307,2023-09-12,0,No,0.33,2,1
CUST_002308,2023-01-06,1,No,0.24,1,0
CUST_002309,2023-11-20,3,No,0.52,1,0
CUST_002310,2023-08-10,1,Yes,0.85,0,1
CUST_002311,2023-11-23,0,Yes,0.38,2,0
CUST_002312,2022-04-28,2,No,0.65,0,0
CUST_002313,2022-09-19,3,No,0.32,1,1
CUST_002314,2023-11-14,3,No,0.67,2,0
CUST_002315,2023-04-10,0,No,0.45,3,2
CUST_002316,2023-05-26,3,No,0.6,1,0
CUST_002317,2023-02-20,0,No,0.69,0,0
CUST_002318,2023-06-03,0,Yes,0.6,1,0
CUST_002319,2023-05-03,3,No,0.53,1,0
CUST_002320,2023-10-11,2,Yes,0.48,1,1
CUST_002321,2023-11-23,1,Yes,0.64,0,0
CUST_002322,2023-12-01,0,Yes,0.24,1,1
CUST_002323,2023-12-01,2,Yes,0.43,2,0
CUST_002324,2023-12-06,0,No,0.66,1,0
CUST_002325,2023-10-12,3,No,0.52,2,0
CUST_002326,2023-11-23,2,No,0.39,0,0
CUST_002327,2023-09-01,1,No,0.46,1,0
CUST_002328,2023-09-08,1,No,0.04,3,1
CUST_002329,2023-11-08,1,Yes,0.65,2,0
CUST_002330,2023-10-27,2,Yes,0.6,0,0
CUST_002331,2023-10-28,2,No,0.14,1,1
CUST_002332,2023-10-21,0,Yes,0.58,2,0
CUST_002333,2023-01-13,2,Yes,0.53,3,1
CUST_002334,2023-06-30,1,No,0.41,1,0
CUST_002335,2023-06-06,0,Yes,0.69,2,0
CUST_002336,2023-09-23,0,No,0.07,0,1
CUST_002337,2022-09-07,0,Yes,0.24,0,0
CUST_002338,2023-07-08,3,No,0.02,3,2
CUST_002339,2022-11-04,3,Yes,0.43,1,0
CUST_002340,2023-09-14,5,Yes,0.83,1,0
CUST_002341,2023-11-01,0,No,0.68,1,0
CUST_002342,2023-01-11,3,Yes,0.46,0,0
CUST_002343,2023-11-19,2,Yes,0.5,0,0
CUST_002344,2023-06-10,0,No,0.52,1,0
CUST_002345,2023-12-18,0,No,0.1,2,0
CUST_002346,2023-11-02,1,Yes,0.41,1,0
CUST_002347,2023-11-29,5,Yes,0.61,1,0
CUST_002348,2023-05-27,2,Yes,0.61,2,0
CUST_002349,2023-02-27,2,No,0.54,0,0
CUST_002350,2023-12-09,3,Yes,0.4,2,0
CUST_002351,2023-04-18,2,Yes,0.2,1,0
CUST_002352,2022-11-28,0,No,0.72,2,0
CUST_002353,2022-03-15,1,Yes,0.43,1,1
CUST_002354,2022-02-07,1,No,0.51,0,0
CUST_002355,2023-06-16,2,Yes,0.44,0,0
CUST_002356,2023-11-09,1,No,0.2,3,0
CUST_002357,2023-09-29,0,Yes,0.67,1,0
CUST_002358,2022-05-26,1,Yes,0.62,0,0
CUST_002359,2023-10-16,1,Yes,0.47,2,1
CUST_002360,2023-10-27,3,Yes,0.62,0,0
CUST_002361,2022-07-11,3,Yes,0.52,0,0
CUST_002362,2023-05-15,1,No,0.16,3,0
CUST_002363,2023-09-01,4,No,0.58,1,0
CUST_002364,2023-10-06,1,No,0.67,0,0
CUST_002365,2022-05-15,0,No,0.37,1,0
CUST_002366,2023-11-15,4,Yes,0.43,2,0
CUST_002367,2023-09-14,0,No,0.16,1,1
CUST_002368,2023-06-12,4,No,0.4,1,0
CUST_002369,2023-06-24,1,No,0.35,5,2
CUST_002370,2023-11-28,2,No,0.32,0,0
CUST_002371,2023-07-01,3,Yes,0.57,1,0
CUST_002372,2023-08-12,2,No,0.67,0,0
CUST_002373,2023-03-09,3,Yes,0.66,1,0
CUST_002374,2022-07-13,2,No,0.7,1,1
CUST_002375,2023-12-07,2,No,0.58,1,0
CUST_002376,2023-09-25,1,No,0.64,1,0
CUST_002377,2023-02-23,2,No,0.53,0,0
CUST_002378,2023-06-28,0,No,0.14,2,1
CUST_002379,2023-12-27,0,No,0.04,2,1
CUST_002380,2023-10-18,2,No,0.51,1,0
CUST_002381,2023-04-03,0,No,0.28,0,0
CUST_002382,2023-12-28,0,Yes,0.28,3,0
CUST_002383,2023-01-14,2,No,0.39,2,0
CUST_002384,2023-03-22,3,No,0.5,2,0
CUST_002385,2023-01-08,4,No,0.5,0,2
CUST_002386,2022-10-23,1,Yes,0.66,0,0
CUST_002387,2023-12-19,4,Yes,0.44,0,1
CUST_002388,2023-04-25,4,No,0.56,1,0
CUST_002389,2023-09-27,0,No,0.23,0,0
CUST_002390,2023-01-17,2,Yes,0.3,0,0
CUST_002391,2023-07-17,2,Yes,0.54,0,0
CUST_002392,2023-10-27,2,Yes,0.49,0,0
CUST_002393,2022-11-23,2,Yes,0.6,1,0
CUST_002394,2023-12-24,6,No,0.84,0,0
CUST_002395,2023-05-13,2,Yes,0.46,1,0
CUST_002396,2023-11-06,0,Yes,0.54,0,0
CUST_002397,2022-10-03,0,No,0.54,0,0
CUST_002398,2023-12-30,0,No,0.09,1,0
CUST_002399,2022-08-25,2,Yes,0.52,0,0
CUST_002400,2023-02-24,0,No,0.15,5,1
CUST_002401,2023-01-30,1,No,0.19,2,1
CUST_002402,2023-04-15,3,Yes,0.51,0,0
CUST_002403,2023-05-31,1,No,0.35,1,0
CUST_002404,2023-03-10,3,No,0.55,0,0
CUST_002405,2023-03-31,2,No,0.52,1,0
CUST_002406,2023-05-03,2,No,0.56,1,0
CUST_002407,2024-01-01,2,Yes,0.47,1,0
CUST_002408,2023-04-23,1,No,0.44,0,0
CUST_002409,2023-04-15,0,Yes,0.07,5,3
CUST_002410,2023-01-26,4,Yes,0.63,2,0
CUST_002411,2022-11-08,4,Yes,0.38,0,0
CUST_002412,2023-04-27,0,Yes,0.08,0,0
CUST_002413,2022-10-31,3,No,0.78,2,0
CUST_002414,2023-02-06,2,No,0.27,0,0
CUST_002415,2023-11-01,1,Yes,0.45,0,0
CUST_002416,2023-08-03,0,Yes,0.9,1,0
CUST_002417,2023-10-28,1,No,0.47,2,1
CUST_002418,2023-02-23,0,Yes,0.44,3,0
CUST_002419,2023-05-03,1,No,0.36,0,0
CUST_002420,2023-04-17,1,No,0.08,1,1
CUST_002421,2023-11-08,1,No,0.41,2,1
CUST_002422,2023-07-12,0,Yes,0.53,2,0
CUST_002423,2023-05-19,3,Yes,0.63,1,0
CUST_002424,2023-10-22,1,No,0.07,0,0
CUST_002425,2023-04-21,3,Yes,0.64,0,0
CUST_002426,2023-06-21,1,No,0.48,0,0
CUST_002427,2023-12-06,2,No,0.62,0,0
CUST_002428,2023-10-24,4,No,0.62,2,0
CUST_002429,2022-11-27,2,No,0.53,2,0
CUST_002430,2023-12-27,2,No,0.47,0,1
CUST_002431,2023-11-18,1,Yes,0.32,0,0
CUST_002432,2023-11-29,1,No,0.28,0,0
CUST_002433,2023-08-22,3,No,0.28,4,1
CUST_002434,2023-12-28,2,No,0.27,1,0
CUST_002435,2023-03-03,1,No,0.37,1,1
CUST_002436,2023-04-12,4,No,0.17,0,0
CUST_002437,2023-02-05,0,No,0.21,2,2
CUST_002438,2023-06-03,3,Yes,0.54,1,0
CUST_002439,2023-07-08,0,No,0.19,3,1
CUST_002440,2023-12-29,1,No,0.4,0,0
CUST_002441,2023-07-25,0,No,0.55,0,0
CUST_002442,2022-09-19,0,No,0.07,3,1
CUST_002443,2023-02-02,4,No,0.5,1,0
CUST_002444,2023-08-08,3,No,0.48,1,0
CUST_002445,2023-07-12,3,Yes,0.56,0,0
CUST_002446,2023-03-25,2,No,0.52,1,0
CUST_002447,2022-12-21,3,No,0.25,0,1
CUST_002448,2023-10-28,3,Yes,0.52,0,0
CUST_002449,2023-12-11,4,Yes,0.51,1,0
CUST_002450,2023-01-16,3,No,0.26,1,0
CUST_002451,2023-09-16,3,No,0.59,1,0
CUST_002452,2023-11-14,3,Yes,0.6,2,0
CUST_002453,2023-06-15,2,Yes,0.5,0,0
CUST_002454,2022-12-01,0,No,0.43,2,0
CUST_002455,2023-12-17,0,No,0.29,1,0
CUST_002456,2022-10-21,1,No,0.27,2,0
CUST_002457,2023-09-23,2,Yes,0.45,0,0
CUST_002458,2023-05-01,2,No,0.41,0,0
CUST_002459,2022-11-19,0,No,0.4,2,2
CUST_002460,2023-08-07,1,No,0.57,1,0
CUST_002461,2023-08-20,3,Yes,0.67,1,1
CUST_002462,2023-01-08,0,No,0.11,1,1
CUST_002463,2023-03-01,1,No,0.14,3,2
CUST_002464,2023-07-22,4,Yes,0.4,0,0
CUST_002465,2023-09-12,2,No,0.51,1,0
CUST_002466,2023-11-07,1,No,0.41,0,0
CUST_002467,2023-09-23,1,No,0.44,4,0
CUST_002468,2023-01-19,1,No,0.39,1,0
CUST_002469,2022-12-05,3,No,0.56,3,0
CUST_002470,2023-10-14,0,No,0.17,3,2
CUST_002471,2022-10-29,1,No,0.57,1,0
CUST_002472,2023-01-03,2,Yes,0.39,0,0
CUST_002473,2023-01-27,3,No,0.39,2,0
CUST_002474,2023-06-24,0,Yes,0.35,0,0
CUST_002475,2023-11-14,0,No,0.21,1,1
CUST_002476,2023-12-05,2,No,0.33,1,0
CUST_002477,2023-05-27,2,No,0.66,1,0
CUST_002478,2023-10-12,0,No,0.54,2,1
CUST_002479,2023-08-01,3,No,0.41,0,1
CUST_002480,2023-03-15,2,Yes,0.49,0,0
CUST_002481,2022-05-12,0,No,0.13,2,0
CUST_002482,2023-07-11,3,No,0.45,1,0
CUST_002483,2023-03-17,2,No,0.5,0,0
CUST_002484,2022-12-16,1,Yes,0.34,0,0
CUST_002485,2023-10-03,1,No,0.19,2,0
CUST_002486,2024-01-01,0,No,0.04,3,0
CUST_002487,2023-08-07,1,No,0.07,1,0
CUST_002488,2023-02-25,1,No,0.11,2,0
CUST_002489,2022-12-30,4,Yes,0.51,1,0
CUST_002490,2023-07-21,2,No,0.53,0,0
CUST_002491,2023-09-18,2,Yes,0.48,0,0
CUST_002492,2023-09-27,1,No,0.58,1,0
CUST_002493,2023-03-16,1,No,0.35,0,0
CUST_002494,2022-10-14,2,No,0.48,0,0
CUST_002495,2023-10-27,1,Yes,0.68,0,0
CUST_002496,2023-10-14,2,Yes,0.56,3,0
CUST_002497,2023-05-27,1,No,0.43,0,0
CUST_002498,2023-06-05,0,Yes,0.1,0,0
CUST_002499,2023-07-29,2,Yes,0.58,2,0
CUST_002500,2023-07-29,4,Yes,0.68,4,0
CUST_002501,2023-01-15,4,No,0.34,1,0
CUST_002502,2023-08-24,2,Yes,0.17,0,0
CUST_002503,2023-12-31,4,Yes,0.73,1,0
CUST_002504,2023-12-09,0,No,0.55,2,0
CUST_002505,2023-03-08,1,Yes,0.36,0,0
CUST_002506,2023-08-23,2,Yes,0.62,0,0
CUST_002507,2023-12-30,2,Yes,0.58,0,0
CUST_002508,2023-08-13,4,Yes,0.64,0,0
CUST_002509,2023-06-09,0,No,0.71,0,0
CUST_002510,2023-11-06,0,Yes,0.42,1,0
CUST_002511,2023-01-27,3,Yes,0.15,0,1
CUST_002512,2023-01-07,1,No,0.64,0,0
CUST_002513,2023-06-12,1,No,0.49,2,0
CUST_002514,2023-04-29,0,No,0.09,3,0
CUST_002515,2023-12-13,0,No,0.12,2,0
CUST_002516,2023-03-09,1,Yes,0.61,0,0
CUST_002517,2023-02-14,1,Yes,0.48,1,0
CUST_002518,2023-09-14,4,Yes,0.82,1,0
CUST_002519,2022-12-04,3,Yes,0.88,0,1
CUST_002520,2023-11-28,2,No,0.6,2,1
CUST_002521,2023-07-05,1,No,0.72,1,0
CUST_002522,2023-03-17,3,Yes,0.47,3,0
CUST_002523,2023-11-27,1,No,0.47,1,0
CUST_002524,2023-08-30,2,No,0.62,1,0
CUST_002525,2023-10-12,2,Yes,0.66,1,0
CUST_002526,2023-09-20,1,Yes,0.58,1,0
CUST_002527,2023-07-04,0,Yes,0.23,0,0
CUST_002528,2023-10-08,1,No,0.56,3,0
CUST_002529,2023-07-04,3,No,0.5,1,0
CUST_002530,2023-10-15,0,No,0.66,2,1
CUST_002531,2023-09-06,4,Yes,0.66,1,0
CUST_002532,2023-03-14,1,No,0.52,1,0
CUST_002533,2023-09-25,5,No,0.11,2,0
CUST_002534,2023-07-03,4,No,0.36,0,0
CUST_002535,2023-10-14,0,No,0.29,2,1
CUST_002536,2023-12-11,0,No,0.07,2,1
CUST_002537,2023-12-16,2,Yes,0.2,2,0
CUST_002538,2023-05-17,3,No,0.73,2,0
CUST_002539,2023-03-17,0,No,0.54,2,0
CUST_002540,2023-03-21,0,No,0.64,1,0
CUST_002541,2022-06-04,4,Yes,0.5,2,0
CUST_002542,2023-12-05,2,Yes,0.73,1,0
CUST_002543,2023-10-11,3,Yes,0.66,0,0
CUST_002544,2023-07-17,1,No,0.45,0,0
CUST_002545,2023-11-18,4,No,0.4,2,1
CUST_002546,2023-09-30,4,Yes,0.28,1,0
CUST_002547,2023-04-01,3,Yes,0.13,1,0
CUST_002548,2022-11-19,2,No,0.55,0,0
CUST_002549,2023-11-27,1,Yes,0.36,1,0
CUST_002550,2022-09-03,2,No,0.19,1,0
CUST_002551,2023-01-05,3,Yes,0.56,1,1
CUST_002552,2022-08-31,3,No,0.48,1,0
CUST_002553,2022-12-04,2,Yes,0.37,2,0
CUST_002554,2022-08-15,3,No,0.47,0,0
CUST_002555,2022-11-21,0,Yes,0.48,0,0
CUST_002556,2023-11-28,4,Yes,0.33,0,0
CUST_002557,2023-04-01,1,No,0.11,4,0
CUST_002558,2023-06-17,0,No,0.39,0,0
CUST_002559,2022-07-26,1,Yes,0.46,1,0
CUST_002560,2023-11-09,1,Yes,0.45,1,0
CUST_002561,2023-11-09,3,No,0.34,1,0
CUST_002562,2023-04-02,0,Yes,0.75,0,0
CUST_002563,2023-03-25,1,Yes,0.62,0,0
CUST_002564,2022-08-23,1,Yes,0.58,1,0
CUST_002565,2023-10-04,1,Yes,0.14,2,2
CUST_002566,2023-11-13,0,No,0.23,1,1
CUST_002567,2023-11-05,0,Yes,0.5,0,0
CUST_002568,2023-09-14,3,Yes,0.69,0,0
CUST_002569,2023-09-30,1,No,0.04,8,3
CUST_002570,2023-07-30,3,No,0.56,0,0
CUST_002571,2023-05-27,1,Yes,0.08,3,0
CUST_002572,2023-07-31,0,No,0.15,3,1
CUST_002573,2023-10-10,0,Yes,0.59,0,0
CUST_002574,2022-12-14,1,No,0.36,0,0
CUST_002575,2023-11-08,1,Yes,0.45,1,0
CUST_002576,2023-12-12,1,No,0.29,0,0
CUST_002577,2023-11-11,2,Yes,0.5,0,1
CUST_002578,2023-07-20,4,No,0.41,1,0
CUST_002579,2022-12-17,0,Yes,0.62,0,0
CUST_002580,2023-12-01,4,Yes,0.58,1,0
CUST_002581,2023-10-18,1,No,0.25,1,0
CUST_002582,2023-06-14,1,No,0.32,2,2
CUST_002583,2023-12-14,5,Yes,0.31,0,0
CUST_002584,2023-12-18,2,Yes,0.41,1,0
CUST_002585,2023-09-24,4,No,0.29,0,0
CUST_002586,2023-01-27,1,No,0.53,0,0
CUST_002587,2022-12-24,1,Yes,0.4,1,0
CUST_002588,2023-09-13,1,Yes,0.63,0,0
CUST_002589,2023-09-28,5,Yes,0.28,0,0
CUST_002590,2023-06-04,4,Yes,0.39,0,0
CUST_002591,2023-07-10,0,Yes,0.49,1,0
CUST_002592,2023-03-25,1,No,0.44,2,0
CUST_002593,2023-10-13,5,Yes,0.46,1,0
CUST_002594,2023-10-10,3,No,0.39,1,0
CUST_002595,2023-08-25,1,No,0.5,0,0
CUST_002596,2023-07-05,5,No,0.58,1,1
CUST_002597,2023-10-06,1,No,0.33,0,0
CUST_002598,2023-11-08,0,Yes,0.61,0,0
CUST_002599,2023-07-16,2,Yes,0.37,0,0
CUST_002600,2022-09-17,5,No,0.59,0,0
CUST_002601,2023-06-28,0,No,0.15,2,1
CUST_002602,2023-08-04,0,No,0.25,2,1
CUST_002603,2023-09-30,0,No,0.63,0,0
CUST_002604,2023-07-05,1,Yes,0.57,0,0
CUST_002605,2023-12-25,0,No,0.25,2,2
CUST_002606,2023-10-21,1,Yes,0.36,1,0
CUST_002607,2023-04-10,4,No,0.63,0,0
CUST_002608,2023-11-05,0,Yes,0.48,0,0
CUST_002609,2023-12-12,0,No,0.1,2,0
CUST_002610,2023-09-17,0,No,0.28,2,1
CUST_002611,2022-09-03,3,No,0.48,0,1
CUST_002612,2023-01-28,0,No,0.23,4,0
CUST_002613,2023-09-20,0,No,0.65,0,0
CUST_002614,2023-10-11,5,Yes,0.47,0,0
CUST_002615,2023-07-19,0,No,0.11,0,2
CUST_002616,2022-07-23,1,Yes,0.57,1,0
CUST_002617,2023-01-05,5,No,0.36,1,0
CUST_002618,2023-07-10,2,Yes,0.7,1,0
CUST_002619,2022-12-18,2,Yes,0.27,2,0
CUST_002620,2023-07-06,3,Yes,0.52,1,0
CUST_002621,2023-07-01,1,Yes,0.62,3,0
CUST_002622,2023-04-06,3,Yes,0.16,0,0
CUST_002623,2022-10-01,3,No,0.66,1,0
CUST_002624,2023-01-24,4,No,0.64,0,1
CUST_002625,2023-08-07,3,No,0.32,1,0
CUST_002626,2023-07-14,2,No,0.61,3,0
CUST_002627,2023-03-17,2,No,0.44,1,0
CUST_002628,2023-08-01,2,Yes,0.32,1,1
CUST_002629,2023-05-15,0,No,0.13,1,0
CUST_002630,2023-11-19,3,Yes,0.65,1,0
CUST_002631,2022-08-14,1,Yes,0.48,0,1
CUST_002632,2023-12-22,1,Yes,0.46,0,1
CUST_002633,2023-10-24,0,Yes,0.57,1,0
CUST_002634,2023-08-08,1,No,0.76,2,0
CUST_002635,2023-04-24,3,No,0.54,0,0
CUST_002636,2023-07-08,0,No,0.16,0,1
CUST_002637,2023-08-09,1,No,0.46,0,0
CUST_002638,2023-02-24,2,Yes,0.64,2,0
CUST_002639,2023-11-03,1,Yes,0.52,0,0
CUST_002640,2023-09-21,0,Yes,0.04,4,2
CUST_002641,2023-07-08,2,No,0.43,2,0
CUST_002642,2023-12-24,1,No,0.57,2,0
CUST_002643,2023-06-01,1,Yes,0.51,1,0
CUST_002644,2023-12-20,0,Yes,0.62,2,1
CUST_002645,2023-04-01,5,No,0.4,2,0
CUST_002646,2022-10-25,3,No,0.47,0,0
CUST_002647,2023-08-27,2,Yes,0.67,1,0
CUST_002648,2023-08-08,1,Yes,0.54,0,0
CUST_002649,2023-08-15,1,No,0.43,1,0
CUST_002650,2023-03-06,1,No,0.57,0,0
CUST_002651,2023-06-25,0,Yes,0.44,1,0
CUST_002652,2023-10-29,4,No,0.4,0,0
CUST_002653,2023-02-01,3,No,0.66,0,0
CUST_002654,2023-10-03,2,Yes,0.56,1,0
CUST_002655,2022-08-03,2,No,0.46,1,0
CUST_002656,2023-04-19,3,No,0.3,1,0
CUST_002657,2023-09-26,2,No,0.61,1,1
CUST_002658,2023-09-24,3,Yes,0.72,0,0
CUST_002659,2023-03-13,0,No,0.42,1,0
CUST_002660,2022-12-10,0,No,0.15,2,1
CUST_002661,2023-12-14,1,No,0.6,0,1
CUST_002662,2023-09-19,2,Yes,0.73,0,0
CUST_002663,2023-10-31,1,No,0.33,0,0
CUST_002664,2023-03-02,2,Yes,0.34,0,0
CUST_002665,2023-09-17,0,No,0.11,1,0
CUST_002666,2023-01-02,2,No,0.49,1,0
CUST_002667,2023-03-29,2,No,0.36,2,0
CUST_002668,2023-09-19,1,Yes,0.27,4,0
CUST_002669,2023-09-30,0,No,0.2,1,2
CUST_002670,2023-10-10,3,Yes,0.46,1,1
CUST_002671,2023-07-04,2,No,0.35,2,0
CUST_002672,2024-01-01,5,Yes,0.33,0,0
CUST_002673,2023-06-11,3,Yes,0.54,1,0
CUST_002674,2023-12-27,4,No,0.41,0,0
CUST_002675,2023-12-07,3,No,0.25,1,0
CUST_002676,2023-05-01,1,No,0.36,4,0
CUST_002677,2023-07-19,0,Yes,0.09,1,1
CUST_002678,2022-07-26,0,No,0.22,1,0
CUST_002679,2022-11-25,3,Yes,0.35,1,0
CUST_002680,2023-07-22,2,Yes,0.6,0,0
CUST_002681,2023-01-05,4,No,0.48,0,1
CUST_002682,2023-05-24,1,No,0.48,2,0
CUST_002683,2023-03-01,6,No,0.42,0,0
CUST_002684,2023-06-17,2,No,0.2,0,0
CUST_002685,2023-05-13,3,No,0.39,2,0
CUST_002686,2023-11-08,3,Yes,0.53,1,0
CUST_002687,2022-10-27,1,No,0.35,2,1
CUST_002688,2023-09-09,2,Yes,0.4,2,0
CUST_002689,2023-04-13,0,No,0.09,3,1
CUST_002690,2023-11-10,1,Yes,0.45,1,0
CUST_002691,2023-02-23,1,No,0.61,1,0
CUST_002692,2023-03-28,1,No,0.09,3,2
CUST_002693,2023-08-21,1,Yes,0.46,2,0
CUST_002694,2023-01-04,0,No,0.16,4,2
CUST_002695,2022-05-14,0,No,0.43,2,0
CUST_002696,2023-12-15,0,No,0.61,0,0
CUST_002697,2023-11-02,1,No,0.28,2,0
CUST_002698,2023-08-30,1,No,0.6,1,0
CUST_002699,2023-11-30,4,No,0.56,1,0
CUST_002700,2023-03-09,2,No,0.66,2,0
CUST_002701,2023-02-11,4,Yes,0.48,0,1
CUST_002702,2023-02-16,1,No,0.57,0,0
CUST_002703,2023-11-27,0,Yes,0.35,1,0
CUST_002704,2023-07-08,4,No,0.27,1,0
CUST_002705,2023-06-14,1,Yes,0.47,0,0
CUST_002706,2023-10-27,3,Yes,0.64,0,0
CUST_002707,2023-07-06,2,Yes,0.59,0,0
CUST_002708,2023-03-07,2,No,0.52,1,0
CUST_002709,2023-11-28,1,No,0.32,1,0
CUST_002710,2023-11-30,2,Yes,0.49,1,0
CUST_002711,2023-09-20,2,No,0.45,0,0
CUST_002712,2023-11-06,1,No,0.37,0,0
CUST_002713,2023-02-22,0,No,0.15,3,0
CUST_002714,2023-07-20,0,No,0.44,3,0
CUST_002715,2023-10-09,0,No,0.54,1,0
CUST_002716,2023-09-02,2,Yes,0.49,1,0
CUST_002717,2023-08-26,1,Yes,0.39,0,1
CUST_002718,2023-04-03,2,Yes,0.74,0,0
CUST_002719,2023-10-22,3,Yes,0.43,0,0
CUST_002720,2023-09-05,2,No,0.34,1,0
CUST_002721,2023-04-16,2,No,0.49,1,0
CUST_002722,2023-08-05,3,Yes,0.44,0,1
CUST_002723,2023-09-24,3,No,0.61,1,0
CUST_002724,2023-11-26,1,No,0.4,0,0
CUST_002725,2023-09-28,3,No,0.49,2,0
CUST_002726,2023-12-07,3,Yes,0.56,0,0
CUST_002727,2022-10-13,3,No,0.78,0,0
CUST_002728,2023-10-25,3,Yes,0.49,0,0
CUST_002729,2022-06-03,4,Yes,0.79,0,0
CUST_002730,2023-08-19,3,No,0.51,0,0
CUST_002731,2023-02-01,2,No,0.1,3,1
CUST_002732,2023-02-26,2,Yes,0.69,1,0
CUST_002733,2023-04-24,1,No,0.39,1,0
CUST_002734,2023-05-02,1,No,0.06,2,0
CUST_002735,2023-04-21,1,Yes,0.09,1,3
CUST_002736,2023-08-11,1,Yes,0.11,1,0
CUST_002737,2023-11-23,1,Yes,0.24,0,0
CUST_002738,2023-12-24,0,No,0.71,3,0
CUST_002739,2023-12-04,1,Yes,0.61,3,0
CUST_002740,2022-10-17,0,No,0.05,2,1
