customer_id,age,gender,marital_status,dependents,income_bracket,employment_status,education_level,last_login_date,login_frequency_30d,mobile_app_user,email_opens_6m,customer_service_calls_12m,complaints_filed,churned,churn_date,churn_reason,policy_type,policy_start_date,policy_amount,premium_amount,premium_frequency,payment_method,riders,days_between_policy_last_login,days_between_policy_churn,churn_behavior
CUST_001143,43,F,Married,2,High,Employed,Master,2023-08-29,2,Yes,0.24,1,1,1,2023-10-22,Life_Change,Term,2023-04-20,600000,126.0,Monthly,AutoPay,1,131,185.0,Possibly Churn
CUST_001144,46,M,Married,2,Low,Employed,Bachelor,2023-09-30,8,No,0.8,1,0,0,,,Term,2023-07-12,100000,22.0,Monthly,AutoPay,0,80,,Not Returning
CUST_001145,42,M,Married,0,Medium,Self-employed,HighSchool,2023-07-09,2,Yes,0.51,3,0,0,,,Whole,2023-03-11,100000,20.67,Monthly,AutoPay,0,120,,Not Returning
CUST_001146,45,M,Married,0,High,Self-employed,Bachelor,2023-07-12,0,Yes,0.75,0,0,0,,,Whole,2023-06-29,550000,119.17,Monthly,AutoPay,0,13,,Not Returning
CUST_001147,31,F,Single,0,VeryHigh,Unemployed,Bachelor,2023-02-10,1,No,0.06,1,0,1,2023-11-19,Life_Change,Whole,2023-01-24,1600000,272.0,Monthly,AutoPay,0,17,299.0,Possibly Churn
CUST_001148,27,M,Divorced,3,High,Employed,Bachelor,2022-12-26,1,No,0.22,6,0,1,2023-10-23,Life_Change,Whole,2022-08-24,650000,101.83,Monthly,Manual,0,124,425.0,Possibly Churn
CUST_001149,64,M,Married,3,Medium,Self-employed,HighSchool,2023-12-08,1,No,0.07,1,0,1,2023-12-11,Service,Term,2022-09-11,300000,84.0,Monthly,AutoPay,1,453,456.0,Possibly Churn
CUST_001150,34,M,Married,2,High,Self-employed,HighSchool,2023-08-11,2,No,0.65,0,0,0,,,Whole,2023-04-17,700000,126.0,Quarterly,Manual,0,116,,Not Returning
CUST_001151,33,F,Married,1,High,Employed,HighSchool,2023-07-17,6,Yes,0.59,0,0,0,,,Term,2022-12-21,400000,70.67,Monthly,Manual,0,208,,Not Returning
CUST_001152,25,M,Divorced,3,High,Self-employed,Bachelor,2023-07-14,0,No,0.33,4,0,1,2023-12-09,Price,Term,2022-06-08,600000,90.0,Quarterly,Manual,0,401,549.0,Possibly Churn
CUST_001153,37,M,Married,1,High,Employed,Bachelor,2023-12-01,0,No,0.39,0,0,0,,,Universal,2022-10-10,550000,104.5,Quarterly,Manual,0,417,,Not Returning
CUST_001154,29,M,Married,3,High,Employed,Bachelor,2023-10-10,4,No,0.61,0,0,0,,,Whole,2022-07-13,650000,106.17,Monthly,Manual,0,454,,Not Returning
CUST_001155,64,F,Divorced,1,High,Self-employed,Bachelor,2022-09-09,4,Yes,0.62,2,0,0,,,Term,2022-04-26,250000,70.0,Monthly,Manual,0,136,,Not Returning
CUST_001156,57,M,Married,1,Low,Employed,Bachelor,2023-05-17,2,Yes,0.25,1,0,0,,,Whole,2022-02-02,100000,25.67,Monthly,AutoPay,2,469,,Not Returning
CUST_001157,36,F,Single,0,Medium,Employed,Bachelor,2023-11-14,1,Yes,0.81,2,0,0,,,Whole,2023-03-06,150000,28.0,Monthly,AutoPay,1,253,,Not Returning
CUST_001158,72,M,Divorced,0,Medium,Employed,Bachelor,2023-11-23,2,Yes,0.32,0,0,0,,,Term,2023-09-22,250000,76.67,Monthly,Manual,2,62,,Not Returning
CUST_001159,56,M,Married,1,High,Employed,Master,2022-07-23,4,No,0.51,0,0,0,,,Term,2022-01-17,450000,114.0,Monthly,AutoPay,1,187,,Not Returning
CUST_001160,41,M,Married,0,Medium,Employed,HighSchool,2023-04-25,2,No,0.22,1,0,0,,,Term,2022-09-04,200000,40.67,Monthly,AutoPay,1,233,,Not Returning
CUST_001161,25,M,Married,2,Medium,Employed,HighSchool,2022-08-04,3,No,0.67,1,0,0,,,Term,2022-07-31,200000,30.0,Monthly,Manual,1,4,,Not Returning
CUST_001162,72,M,Widowed,3,Medium,Employed,HighSchool,2023-12-07,1,No,0.69,0,0,0,,,Term,2022-03-10,250000,76.67,Monthly,AutoPay,1,637,,Not Returning
CUST_001163,28,M,Married,1,VeryHigh,Employed,Bachelor,2022-04-29,0,No,0.22,1,2,1,2023-10-03,Price,Whole,2022-04-14,1250000,200.0,Monthly,AutoPay,0,15,537.0,Possibly Churn
CUST_001164,25,M,Single,2,Medium,Employed,PhD,2023-10-20,3,No,0.43,1,0,0,,,Whole,2023-09-01,200000,30.0,Quarterly,Manual,0,49,,Not Returning
CUST_001165,57,F,Married,2,Low,Retired,HighSchool,2022-05-09,2,No,0.64,0,0,0,,,Term,2022-02-04,150000,38.5,Monthly,AutoPay,0,94,,Not Returning
CUST_001166,74,F,Single,2,Low,Retired,Master,2023-10-31,1,Yes,0.74,1,0,0,,,Term,2023-04-03,50000,15.67,Monthly,AutoPay,0,211,,Not Returning
CUST_001167,61,M,Married,0,Medium,Employed,Bachelor,2023-09-17,0,No,0.47,1,1,1,2023-12-18,Competition,Whole,2023-09-05,150000,40.5,Quarterly,AutoPay,0,12,104.0,Possibly Churn
CUST_001168,51,F,Married,2,VeryHigh,Employed,HighSchool,2022-11-30,0,Yes,0.4,3,0,1,2023-11-13,Price,Whole,2022-02-19,1500000,355.0,Quarterly,AutoPay,1,284,632.0,Possibly Churn
CUST_001169,52,F,Married,3,VeryHigh,Employed,Bachelor,2023-09-01,3,No,0.36,0,0,0,,,Term,2022-09-08,650000,156.0,Monthly,Manual,1,358,,Not Returning
CUST_001170,55,F,Married,2,Medium,Employed,Bachelor,2022-08-21,1,No,0.67,0,0,0,,,Term,2022-02-15,200000,50.0,Monthly,AutoPay,0,187,,Not Returning
CUST_001171,54,M,Divorced,0,High,Unemployed,Bachelor,2023-04-26,5,Yes,0.27,1,0,0,,,Term,2023-02-16,450000,111.0,Quarterly,AutoPay,0,69,,Not Returning
CUST_001172,48,F,Married,1,High,Self-employed,HighSchool,2023-12-15,0,Yes,0.38,0,0,0,,,Term,2023-03-26,600000,136.0,Monthly,Manual,0,264,,Not Returning
CUST_001173,46,M,Divorced,2,Low,Employed,HighSchool,2023-01-25,2,No,0.19,5,1,1,2023-12-04,Life_Change,Term,2022-08-28,100000,22.0,Monthly,AutoPay,0,150,463.0,Possibly Churn
CUST_001174,44,M,Single,1,Medium,Employed,Bachelor,2023-10-04,1,Yes,0.05,6,0,1,2023-10-05,Life_Change,Term,2023-07-07,150000,32.0,Monthly,AutoPay,1,89,90.0,Possibly Churn
CUST_001175,35,M,Divorced,1,High,Employed,Bachelor,2022-11-28,1,No,0.73,1,0,0,,,Term,2022-08-11,300000,55.0,Monthly,AutoPay,1,109,,Not Returning
CUST_001176,41,M,Divorced,2,High,Employed,Bachelor,2023-10-19,0,Yes,0.5,1,0,0,,,Term,2022-02-27,400000,81.33,Monthly,AutoPay,1,599,,Not Returning
CUST_001177,25,M,Married,3,High,Employed,Master,2022-06-22,2,Yes,0.67,2,1,0,,,Whole,2022-05-24,700000,105.0,Monthly,AutoPay,0,29,,Not Returning
CUST_001178,43,M,Married,1,Medium,Self-employed,Bachelor,2023-09-28,0,Yes,0.76,0,0,0,,,Term,2023-05-31,150000,31.5,Annual,AutoPay,0,120,,Not Returning
CUST_001179,33,F,Married,1,VeryHigh,Employed,Master,2023-06-28,0,Yes,0.58,0,0,0,,,Universal,2022-10-24,1200000,212.0,Quarterly,AutoPay,2,247,,Not Returning
CUST_001180,31,M,Divorced,1,High,Self-employed,Bachelor,2023-03-10,1,Yes,0.19,0,0,0,,,Term,2022-08-28,750000,127.5,Monthly,AutoPay,0,194,,Not Returning
CUST_001181,47,F,Divorced,1,High,Retired,HighSchool,2023-09-18,1,Yes,0.3,0,1,0,,,Term,2023-08-13,350000,78.17,Annual,AutoPay,1,36,,Not Returning
CUST_001182,61,M,Married,3,Medium,Employed,Bachelor,2022-12-19,1,No,0.42,1,0,0,,,Term,2022-11-23,150000,40.5,Monthly,AutoPay,0,26,,Not Returning
CUST_001183,56,M,Married,3,Low,Employed,Master,2023-11-13,2,Yes,0.59,0,0,0,,,Term,2023-08-15,100000,25.33,Monthly,AutoPay,1,90,,Not Returning
CUST_001184,26,F,Single,1,Medium,Retired,Bachelor,2023-11-15,1,No,0.23,0,0,1,2023-10-17,Price,Term,2023-09-05,100000,15.33,Quarterly,AutoPay,0,71,42.0,Possibly Returning
CUST_001185,33,F,Married,1,VeryHigh,Employed,Bachelor,2023-05-19,1,Yes,0.77,1,0,0,,,Term,2022-11-25,600000,106.0,Monthly,Manual,1,175,,Not Returning
CUST_001186,56,M,Widowed,2,Low,Employed,PhD,2023-11-20,2,No,0.27,1,1,0,,,Whole,2022-08-31,100000,25.33,Monthly,AutoPay,0,446,,Not Returning
CUST_001187,33,M,Single,1,Medium,Retired,Bachelor,2023-01-16,5,Yes,0.38,0,0,0,,,Term,2022-11-06,150000,26.5,Quarterly,Manual,1,71,,Not Returning
CUST_001188,42,F,Divorced,3,Medium,Employed,Master,2023-11-14,1,Yes,0.61,1,0,0,,,Term,2022-05-27,200000,41.33,Annual,AutoPay,0,536,,Not Returning
CUST_001189,51,M,Divorced,1,Medium,Employed,Bachelor,2023-11-09,3,Yes,0.64,3,0,0,,,Whole,2023-06-18,100000,23.67,Monthly,Manual,1,144,,Not Returning
CUST_001190,33,F,Widowed,3,Medium,Employed,Bachelor,2022-08-17,1,No,0.22,2,1,1,2023-11-18,Financial,Universal,2022-08-15,200000,35.33,Monthly,Manual,0,2,460.0,Possibly Churn
CUST_001191,46,F,Single,0,Low,Retired,HighSchool,2023-06-30,3,No,0.36,0,1,0,,,Whole,2023-02-28,100000,22.0,Monthly,AutoPay,0,122,,Not Returning
CUST_001192,28,M,Single,1,Low,Self-employed,Bachelor,2023-05-20,2,Yes,0.62,0,0,0,,,Term,2022-11-04,100000,16.0,Monthly,AutoPay,0,197,,Not Returning
CUST_001193,37,M,Single,3,Low,Employed,Master,2023-12-20,3,Yes,0.41,2,0,0,,,Term,2022-10-09,150000,28.5,Monthly,Manual,1,437,,Not Returning
CUST_001194,48,M,Married,1,Low,Employed,Bachelor,2022-08-07,3,No,0.42,2,0,0,,,Term,2022-03-04,100000,22.67,Monthly,AutoPay,0,156,,Not Returning
CUST_001195,25,M,Married,1,Low,Employed,Master,2023-12-18,2,No,0.44,0,0,0,,,Term,2023-07-25,100000,15.0,Annual,AutoPay,1,146,,Not Returning
CUST_001196,50,F,Single,1,High,Retired,Bachelor,2023-10-11,0,No,0.7,1,0,0,,,Term,2023-08-29,550000,128.33,Monthly,AutoPay,0,43,,Not Returning
CUST_001197,44,F,Married,0,Low,Self-employed,HighSchool,2022-11-17,1,Yes,0.5,2,0,0,,,Term,2022-06-29,50000,10.67,Quarterly,AutoPay,0,141,,Not Returning
CUST_001198,51,F,Married,1,Medium,Employed,Master,2023-06-17,1,Yes,0.62,0,1,0,,,Term,2023-03-14,100000,23.67,Annual,AutoPay,0,95,,Not Returning
CUST_001199,47,F,Single,4,High,Retired,Bachelor,2023-09-28,4,Yes,0.34,1,0,0,,,Whole,2023-07-24,300000,67.0,Monthly,Manual,0,66,,Not Returning
CUST_001200,61,M,Married,1,Low,Retired,Master,2023-11-22,2,Yes,0.65,0,0,0,,,Term,2023-05-23,50000,13.5,Monthly,Manual,1,183,,Not Returning
CUST_001201,46,F,Single,1,VeryHigh,Self-employed,HighSchool,2022-10-20,0,No,0.33,1,3,1,2023-11-11,Competition,Whole,2022-02-18,850000,187.0,Monthly,AutoPay,2,244,631.0,Possibly Churn
CUST_001202,39,M,Married,1,Medium,Unemployed,Master,2023-10-12,2,Yes,0.44,1,0,0,,,Term,2022-12-19,250000,49.17,Monthly,AutoPay,0,297,,Not Returning
CUST_001203,46,F,Married,2,VeryHigh,Employed,Bachelor,2023-11-02,0,No,0.16,1,1,1,2023-11-02,Unknown,Term,2023-01-26,750000,165.0,Quarterly,Manual,1,280,280.0,Possibly Churn
CUST_001204,51,M,Divorced,2,Medium,Self-employed,HighSchool,2023-12-03,2,No,0.65,2,0,0,,,Term,2023-06-22,150000,35.5,Monthly,AutoPay,1,164,,Not Returning
CUST_001205,45,F,Married,1,Low,Employed,HighSchool,2023-10-21,1,No,0.38,2,1,0,,,Whole,2022-11-23,150000,32.5,Annual,AutoPay,2,332,,Not Returning
CUST_001206,45,F,Married,2,Medium,Self-employed,HighSchool,2023-03-19,0,Yes,0.57,2,0,0,,,Term,2023-03-03,200000,43.33,Monthly,AutoPay,1,16,,Not Returning
CUST_001207,36,M,Married,1,Medium,Retired,HighSchool,2023-03-16,0,No,0.44,0,1,0,,,Whole,2023-02-23,100000,18.67,Annual,Manual,0,21,,Not Returning
CUST_001208,37,M,Married,0,Medium,Employed,HighSchool,2022-09-03,0,No,0.47,0,0,0,,,Term,2022-06-02,150000,28.5,Annual,Manual,1,93,,Not Returning
CUST_001209,28,M,Married,1,Medium,Self-employed,HighSchool,2023-08-25,2,Yes,0.56,2,1,0,,,Universal,2022-11-04,150000,24.0,Monthly,Manual,1,294,,Not Returning
CUST_001210,65,M,Married,2,Medium,Employed,Master,2023-07-02,0,Yes,0.06,2,0,1,2023-10-10,Financial,Universal,2023-01-21,150000,42.5,Monthly,AutoPay,0,162,262.0,Possibly Churn
CUST_001211,30,F,Married,2,High,Employed,Master,2022-08-19,1,No,0.57,0,1,0,,,Whole,2022-07-08,750000,125.0,Quarterly,AutoPay,1,42,,Not Returning
CUST_001212,36,F,Married,1,Medium,Employed,Master,2023-08-01,0,No,0.67,0,1,0,,,Universal,2023-07-05,200000,37.33,Monthly,AutoPay,0,27,,Not Returning
CUST_001213,36,M,Married,1,Medium,Employed,Bachelor,2023-12-24,1,Yes,0.26,0,0,0,,,Term,2023-04-30,200000,37.33,Monthly,Manual,0,238,,Not Returning
CUST_001214,55,M,Married,0,Medium,Employed,Bachelor,2023-03-06,3,No,0.5,0,0,0,,,Term,2022-09-04,300000,75.0,Monthly,AutoPay,1,183,,Not Returning
CUST_001215,41,F,Married,0,High,Employed,Bachelor,2022-11-14,1,No,0.18,1,0,0,,,Whole,2022-08-19,500000,101.67,Monthly,Manual,0,87,,Not Returning
CUST_001216,59,M,Divorced,0,Low,Employed,HighSchool,2023-12-24,1,Yes,0.42,0,0,0,,,Term,2022-11-04,50000,13.17,Monthly,AutoPay,0,415,,Not Returning
CUST_001217,36,M,Single,2,Medium,Employed,Bachelor,2022-11-10,0,No,0.71,0,0,0,,,Term,2022-05-28,200000,37.33,Quarterly,AutoPay,3,166,,Not Returning
CUST_001218,48,F,Divorced,2,Medium,Self-employed,HighSchool,2023-12-14,5,Yes,0.43,2,0,0,,,Term,2023-04-20,250000,56.67,Monthly,Manual,0,238,,Not Returning
CUST_001219,34,F,Married,1,VeryHigh,Employed,Bachelor,2022-10-17,3,No,0.54,0,0,0,,,Universal,2022-03-01,1350000,243.0,Monthly,Manual,1,230,,Not Returning
CUST_001220,70,M,Single,1,High,Employed,Bachelor,2023-09-19,3,Yes,0.75,1,0,0,,,Term,2023-07-30,650000,195.0,Monthly,Manual,0,51,,Not Returning
CUST_001221,30,M,Married,1,Medium,Self-employed,Master,2023-09-12,0,No,0.04,3,1,1,2023-11-02,Price,Term,2023-02-27,300000,50.0,Monthly,AutoPay,0,197,248.0,Possibly Churn
CUST_001222,48,F,Married,2,Medium,Self-employed,PhD,2023-03-06,0,No,0.4,0,0,0,,,Term,2023-03-03,100000,22.67,Monthly,Manual,1,3,,Not Returning
CUST_001223,52,F,Divorced,0,High,Self-employed,Master,2023-08-05,1,No,0.07,3,1,1,2023-12-14,Competition,Term,2023-07-25,400000,96.0,Monthly,AutoPay,0,11,142.0,Possibly Churn
CUST_001224,49,F,Married,4,Medium,Self-employed,Bachelor,2023-12-20,0,Yes,0.47,1,0,0,,,Whole,2023-06-27,300000,69.0,Quarterly,Manual,1,176,,Not Returning
CUST_001225,42,M,Married,0,Medium,Employed,Bachelor,2023-03-16,0,Yes,0.42,1,0,0,,,Term,2022-05-18,250000,51.67,Monthly,AutoPay,0,302,,Not Returning
CUST_001226,43,F,Married,1,Medium,Retired,HighSchool,2023-10-31,3,No,0.81,1,0,0,,,Universal,2023-02-02,100000,21.0,Monthly,AutoPay,2,271,,Not Returning
CUST_001227,45,F,Single,0,Medium,Unemployed,Bachelor,2022-10-13,2,No,0.3,0,0,0,,,Term,2022-09-06,200000,43.33,Monthly,Manual,1,37,,Not Returning
CUST_001228,43,F,Married,1,Low,Self-employed,HighSchool,2023-07-04,0,No,0.26,3,2,1,2023-10-13,Service,Term,2022-09-19,100000,21.0,Quarterly,Manual,0,288,389.0,Possibly Churn
CUST_001229,56,F,Married,2,High,Employed,HighSchool,2023-01-31,3,No,0.71,1,0,0,,,Term,2022-07-28,500000,126.67,Monthly,AutoPay,0,187,,Not Returning
CUST_001230,71,M,Married,0,High,Employed,Bachelor,2023-05-16,3,Yes,0.44,3,0,0,,,Whole,2022-12-05,350000,106.17,Monthly,Manual,0,162,,Not Returning
CUST_001231,38,F,Married,0,Medium,Self-employed,Bachelor,2022-10-16,4,Yes,0.65,2,0,0,,,Term,2022-03-22,250000,48.33,Monthly,AutoPay,1,208,,Not Returning
CUST_001232,28,M,Widowed,2,High,Employed,Master,2023-10-09,4,No,0.34,0,0,0,,,Term,2023-04-06,400000,64.0,Monthly,Manual,0,186,,Not Returning
CUST_001233,43,M,Married,0,Medium,Employed,Bachelor,2023-07-01,2,Yes,0.46,1,0,0,,,Term,2023-01-15,250000,52.5,Quarterly,Manual,0,167,,Not Returning
CUST_001234,75,F,Divorced,1,Medium,Retired,Bachelor,2023-06-29,4,Yes,0.48,0,0,0,,,Term,2022-04-05,100000,31.67,Monthly,Manual,0,450,,Not Returning
CUST_001235,35,F,Single,2,High,Employed,Master,2023-12-04,2,No,0.38,1,0,0,,,Whole,2023-07-03,750000,137.5,Annual,AutoPay,0,154,,Not Returning
CUST_001236,64,F,Single,2,High,Employed,Bachelor,2023-09-01,1,No,0.47,2,0,0,,,Term,2022-07-15,400000,112.0,Monthly,Manual,1,413,,Not Returning
CUST_001237,65,M,Married,2,High,Retired,PhD,2022-03-20,1,No,0.41,7,1,1,2023-10-13,Financial,Term,2022-02-22,450000,127.5,Monthly,Manual,0,26,598.0,Possibly Churn
CUST_001238,38,M,Single,1,High,Self-employed,HighSchool,2023-10-11,2,No,0.46,2,0,0,,,Whole,2022-10-02,450000,87.0,Monthly,Manual,0,374,,Not Returning
CUST_001239,51,F,Married,2,Medium,Employed,Master,2023-05-09,3,No,0.75,3,0,0,,,Whole,2023-01-22,200000,47.33,Monthly,Manual,0,107,,Not Returning
CUST_001240,64,M,Married,3,Low,Employed,Master,2023-11-10,2,Yes,0.26,1,0,1,2023-12-04,Price,Whole,2023-09-12,50000,14.0,Monthly,Manual,1,59,83.0,Possibly Churn
CUST_001241,40,F,Married,2,High,Self-employed,HighSchool,2023-12-29,2,Yes,0.68,1,0,0,,,Term,2023-09-10,400000,80.0,Monthly,AutoPay,0,110,,Not Returning
CUST_001242,42,M,Married,4,Medium,Self-employed,Bachelor,2023-10-24,0,Yes,0.35,0,0,0,,,Term,2022-02-10,300000,62.0,Monthly,Manual,0,621,,Not Returning
CUST_001243,38,F,Widowed,0,High,Self-employed,Bachelor,2023-12-07,2,Yes,0.65,1,0,0,,,Whole,2022-03-16,450000,87.0,Monthly,AutoPay,1,631,,Not Returning
CUST_001244,32,M,Divorced,2,Medium,Employed,PhD,2022-11-10,3,Yes,0.49,0,0,0,,,Term,2022-07-12,150000,26.0,Monthly,Manual,0,121,,Not Returning
CUST_001245,37,F,Single,0,High,Self-employed,HighSchool,2023-09-27,0,No,0.15,3,0,1,2023-10-11,Life_Change,Term,2023-08-25,700000,133.0,Monthly,AutoPay,0,33,47.0,Possibly Churn
CUST_001246,30,F,Married,1,Medium,Employed,Bachelor,2023-12-15,2,Yes,0.54,0,0,0,,,Universal,2023-07-27,200000,33.33,Quarterly,Manual,1,141,,Not Returning
CUST_001247,45,M,Married,2,High,Retired,Master,2022-09-18,0,No,0.14,1,1,0,,,Universal,2022-08-11,450000,97.5,Monthly,Manual,0,38,,Not Returning
CUST_001248,35,F,Single,1,High,Employed,HighSchool,2023-10-21,3,Yes,0.59,0,0,0,,,Universal,2023-05-06,700000,128.33,Annual,AutoPay,0,168,,Not Returning
CUST_001249,47,F,Married,3,Low,Employed,Master,2023-09-09,2,No,0.42,0,0,0,,,Term,2022-08-02,100000,22.33,Quarterly,AutoPay,0,403,,Not Returning
CUST_001250,26,F,Married,1,Medium,Employed,Bachelor,2023-12-07,2,No,0.17,5,2,1,2023-12-10,Financial,Term,2022-12-07,250000,38.33,Monthly,AutoPay,0,365,368.0,Possibly Churn
CUST_001251,48,F,Single,2,High,Self-employed,Bachelor,2023-10-11,4,No,0.67,0,0,0,,,Term,2022-11-07,400000,90.67,Monthly,AutoPay,1,338,,Not Returning
CUST_001252,55,M,Married,3,Medium,Self-employed,HighSchool,2023-05-20,2,Yes,0.44,1,0,0,,,Term,2022-01-16,200000,50.0,Monthly,Manual,0,489,,Not Returning
CUST_001253,25,M,Married,3,Medium,Employed,HighSchool,2023-10-16,2,Yes,0.21,2,0,0,,,Term,2022-08-05,200000,30.0,Quarterly,AutoPay,0,437,,Not Returning
CUST_001254,49,M,Single,0,Medium,Employed,Bachelor,2023-02-14,1,No,0.33,1,0,0,,,Whole,2022-07-14,200000,46.0,Monthly,Manual,0,215,,Not Returning
CUST_001255,59,M,Married,2,Medium,Employed,HighSchool,2023-10-02,1,No,0.29,0,1,1,2023-10-19,Competition,Term,2022-05-01,100000,26.33,Monthly,AutoPay,0,519,536.0,Possibly Churn
CUST_001256,30,M,Divorced,0,Medium,Employed,PhD,2023-05-22,3,No,0.46,1,0,0,,,Whole,2023-05-06,150000,25.0,Monthly,Manual,0,16,,Not Returning
CUST_001257,65,F,Married,1,High,Employed,Master,2023-10-13,3,Yes,0.44,0,0,0,,,Term,2022-09-06,750000,212.5,Monthly,Manual,0,402,,Not Returning
CUST_001258,50,M,Married,3,Medium,Retired,Master,2023-11-23,3,Yes,0.45,2,0,0,,,Universal,2023-09-11,250000,58.33,Monthly,AutoPay,0,73,,Not Returning
CUST_001259,36,M,Married,1,Medium,Self-employed,Bachelor,2023-01-25,0,No,0.54,3,0,0,,,Term,2022-07-29,200000,37.33,Monthly,AutoPay,0,180,,Not Returning
CUST_001260,44,M,Single,3,Low,Retired,Bachelor,2023-04-16,2,No,0.58,1,0,0,,,Whole,2023-02-11,100000,21.33,Annual,AutoPay,1,64,,Not Returning
CUST_001261,51,F,Single,1,Medium,Retired,Master,2023-01-01,0,No,0.05,4,0,1,2023-10-19,Price,Term,2022-09-03,100000,23.67,Monthly,AutoPay,0,120,411.0,Possibly Churn
CUST_001262,45,F,Divorced,2,VeryHigh,Employed,Bachelor,2023-08-11,3,Yes,0.36,1,0,0,,,Term,2023-07-20,1400000,303.33,Quarterly,AutoPay,1,22,,Not Returning
CUST_001263,51,M,Single,4,Medium,Employed,Bachelor,2023-10-08,1,No,0.53,1,0,0,,,Whole,2022-11-26,150000,35.5,Monthly,Manual,0,316,,Not Returning
CUST_001264,33,F,Married,1,Low,Retired,Bachelor,2023-01-12,1,No,0.45,0,0,0,,,Whole,2022-10-17,100000,17.67,Monthly,AutoPay,0,87,,Not Returning
CUST_001265,47,M,Single,0,Medium,Employed,Bachelor,2023-04-11,2,Yes,0.23,0,0,0,,,Term,2023-01-25,300000,67.0,Monthly,Manual,1,76,,Not Returning
CUST_001266,28,F,Married,2,High,Employed,Bachelor,2023-05-01,3,No,0.29,0,0,0,,,Term,2023-04-23,650000,104.0,Monthly,AutoPay,1,8,,Not Returning
CUST_001267,43,F,Single,0,VeryHigh,Employed,Bachelor,2023-08-05,1,No,0.22,2,4,1,2023-12-26,Financial,Term,2023-07-01,1950000,409.5,Monthly,AutoPay,0,35,178.0,Possibly Churn
CUST_001268,34,M,Married,1,Low,Employed,Bachelor,2023-05-22,1,Yes,0.09,0,0,0,,,Term,2023-01-03,150000,27.0,Monthly,AutoPay,0,139,,Not Returning
CUST_001269,36,F,Married,1,High,Employed,HighSchool,2023-05-05,1,No,0.52,1,0,0,,,Term,2022-11-12,300000,56.0,Quarterly,Manual,0,174,,Not Returning
CUST_001270,59,F,Married,0,Medium,Employed,Master,2023-03-28,1,No,0.3,4,0,1,2023-12-02,Service,Whole,2022-09-25,100000,26.33,Monthly,AutoPay,0,184,433.0,Possibly Churn
CUST_001271,58,M,Married,4,Medium,Employed,Master,2023-10-27,1,No,0.67,2,0,0,,,Term,2023-01-04,250000,65.0,Monthly,Manual,2,296,,Not Returning
CUST_001272,52,F,Married,3,Medium,Employed,HighSchool,2023-07-10,2,Yes,0.41,1,0,0,,,Universal,2023-06-10,250000,60.0,Monthly,AutoPay,0,30,,Not Returning
CUST_001273,31,M,Married,1,VeryHigh,Self-employed,Bachelor,2023-07-08,4,Yes,0.31,0,0,0,,,Term,2023-05-25,1050000,178.5,Quarterly,AutoPay,0,44,,Not Returning
CUST_001274,41,M,Widowed,1,High,Employed,HighSchool,2023-06-22,1,No,0.64,1,0,0,,,Whole,2023-04-23,300000,61.0,Monthly,Manual,1,60,,Not Returning
CUST_001275,59,M,Married,2,Medium,Employed,Bachelor,2022-08-04,4,Yes,0.65,1,0,0,,,Universal,2022-04-11,250000,65.83,Monthly,Manual,3,115,,Not Returning
CUST_001276,46,M,Single,1,VeryHigh,Employed,Bachelor,2023-12-31,4,No,0.46,0,0,0,,,Term,2023-04-26,650000,143.0,Monthly,AutoPay,0,249,,Not Returning
CUST_001277,72,M,Single,3,Low,Employed,HighSchool,2023-03-20,1,Yes,0.31,0,0,0,,,Term,2022-11-24,100000,30.67,Monthly,AutoPay,0,116,,Not Returning
CUST_001278,49,F,Married,3,Medium,Self-employed,Bachelor,2022-12-04,3,Yes,0.81,1,0,0,,,Term,2022-07-28,100000,23.0,Quarterly,Manual,0,129,,Not Returning
CUST_001279,47,M,Married,2,High,Self-employed,HighSchool,2023-04-12,1,No,0.17,5,2,1,2023-12-12,Price,Whole,2023-01-15,350000,78.17,Monthly,AutoPay,0,87,331.0,Possibly Churn
CUST_001280,41,M,Married,0,VeryHigh,Employed,HighSchool,2023-09-01,2,Yes,0.44,0,0,0,,,Term,2022-11-17,1350000,274.5,Monthly,Manual,0,288,,Not Returning
CUST_001281,46,F,Married,1,Medium,Employed,HighSchool,2023-12-05,2,Yes,0.34,0,0,0,,,Universal,2023-02-28,200000,44.0,Monthly,Manual,1,280,,Not Returning
CUST_001282,43,F,Divorced,2,High,Employed,Master,2022-12-13,2,Yes,0.37,0,0,0,,,Universal,2022-02-16,600000,126.0,Monthly,Manual,0,300,,Not Returning
CUST_001283,53,F,Divorced,2,VeryHigh,Employed,Bachelor,2023-10-31,0,No,0.34,3,2,1,2023-10-24,Competition,Universal,2023-07-31,650000,158.17,Quarterly,AutoPay,1,92,85.0,Possibly Returning
CUST_001284,56,F,Married,4,Low,Employed,Bachelor,2023-09-22,1,Yes,0.22,0,0,0,,,Term,2022-08-15,100000,25.33,Quarterly,AutoPay,0,403,,Not Returning
CUST_001285,35,F,Married,5,Medium,Employed,Bachelor,2022-11-05,2,Yes,0.36,1,0,0,,,Term,2022-05-30,150000,27.5,Monthly,Manual,1,159,,Not Returning
CUST_001286,29,F,Married,0,Low,Employed,Bachelor,2023-12-26,4,Yes,0.36,3,1,0,,,Whole,2022-01-17,150000,24.5,Monthly,AutoPay,2,708,,Not Returning
CUST_001287,25,F,Married,0,High,Retired,Bachelor,2023-09-04,3,No,0.46,0,0,0,,,Whole,2022-09-25,650000,97.5,Monthly,AutoPay,1,344,,Not Returning
