customer_id,age,gender,marital_status,dependents,income_bracket,employment_status,education_level
CUST_003273,55,M,Married,1,Medium,Employed,Bachelor
CUST_003274,53,M,Married,1,Medium,Retired,HighSchool
CUST_003275,34,F,Widowed,2,Low,Retired,Bachelor
CUST_003276,61,M,Divorced,2,Low,Employed,Bachelor
CUST_003277,59,M,Married,2,Medium,Retired,HighSchool
CUST_003278,46,F,Divorced,0,Medium,Self-employed,HighSchool
CUST_003279,45,M,Married,1,Medium,Employed,HighSchool
CUST_003280,51,F,Divorced,1,High,Employed,Bachelor
CUST_003281,34,M,Single,3,Medium,Employed,Bachelor
CUST_003282,45,F,Married,0,Low,Employed,HighSchool
CUST_003283,25,F,Married,1,VeryHigh,Employed,Bachelor
CUST_003284,55,M,Married,1,Medium,Employed,Bachelor
CUST_003285,26,M,Single,3,Medium,Employed,Bachelor
CUST_003286,63,M,Married,1,High,Self-employed,Master
CUST_003287,41,M,Married,1,Medium,Employed,Bachelor
CUST_003288,42,F,Married,0,VeryHigh,Unemployed,Bachelor
CUST_003289,37,F,Married,2,Low,Employed,Bachelor
CUST_003290,41,M,Married,1,High,Employed,Master
CUST_003291,62,F,Divorced,0,Medium,Employed,Bachelor
CUST_003292,25,M,Married,3,VeryHigh,Employed,HighSchool
CUST_003293,60,F,Divorced,2,Medium,Employed,Master
CUST_003294,49,F,Divorced,2,Medium,Employed,Bachelor
CUST_003295,30,F,Married,2,High,Employed,Bachelor
CUST_003296,32,M,Married,0,Medium,Employed,Bachelor
CUST_003297,65,F,Single,1,High,Employed,HighSchool
CUST_003298,33,M,Divorced,3,High,Employed,Master
CUST_003299,31,F,Single,0,High,Self-employed,Bachelor
CUST_003300,58,M,Married,2,Medium,Retired,PhD
CUST_003301,49,M,Married,5,VeryHigh,Employed,HighSchool
CUST_003302,33,F,Divorced,0,Medium,Self-employed,Bachelor
CUST_003303,47,F,Married,1,Low,Employed,Bachelor
CUST_003304,32,M,Divorced,0,Low,Employed,Master
CUST_003305,58,F,Married,0,High,Employed,HighSchool
CUST_003306,57,M,Married,0,High,Employed,Master
CUST_003307,51,F,Married,1,High,Employed,Bachelor
CUST_003308,49,F,Widowed,2,Medium,Employed,Bachelor
CUST_003309,66,M,Married,2,Medium,Unemployed,Master
CUST_003310,44,F,Divorced,0,Medium,Self-employed,Bachelor
CUST_003311,30,M,Married,2,Medium,Retired,Bachelor
CUST_003312,50,M,Married,2,Medium,Employed,Bachelor
CUST_003313,70,F,Married,2,High,Employed,HighSchool
CUST_003314,32,F,Married,2,Medium,Employed,HighSchool
CUST_003315,40,F,Single,2,Medium,Employed,Bachelor
CUST_003316,49,F,Widowed,1,Medium,Employed,Bachelor
CUST_003317,44,F,Widowed,5,Medium,Employed,HighSchool
CUST_003318,33,M,Married,2,High,Employed,Master
CUST_003319,58,F,Married,2,High,Employed,HighSchool
CUST_003320,72,M,Single,0,High,Employed,Bachelor
CUST_003321,47,F,Widowed,2,Low,Employed,HighSchool
CUST_003322,34,F,Single,2,High,Employed,HighSchool
CUST_003323,26,F,Divorced,4,Medium,Employed,Bachelor
CUST_003324,48,M,Married,0,VeryHigh,Unemployed,Master
CUST_003325,58,F,Married,1,VeryHigh,Employed,HighSchool
CUST_003326,50,F,Divorced,0,Medium,Self-employed,HighSchool
CUST_003327,44,F,Single,1,VeryHigh,Self-employed,Master
CUST_003328,37,M,Married,1,Medium,Employed,Bachelor
CUST_003329,31,F,Widowed,1,Medium,Retired,Bachelor
CUST_003330,55,F,Married,3,Low,Employed,Master
CUST_003331,55,F,Married,1,Medium,Retired,Master
CUST_003332,26,F,Married,3,High,Employed,Master
CUST_003333,64,M,Single,2,VeryHigh,Employed,Bachelor
CUST_003334,51,M,Single,1,Medium,Self-employed,Bachelor
CUST_003335,61,M,Married,0,High,Employed,PhD
CUST_003336,28,M,Married,1,High,Employed,Master
CUST_003337,28,F,Married,0,Medium,Employed,Bachelor
CUST_003338,43,M,Married,2,Medium,Employed,HighSchool
CUST_003339,51,M,Single,1,High,Employed,PhD
CUST_003340,66,M,Married,5,Medium,Self-employed,HighSchool
CUST_003341,53,F,Single,0,High,Employed,Bachelor
CUST_003342,42,M,Single,1,High,Employed,HighSchool
CUST_003343,32,M,Married,0,Low,Employed,HighSchool
CUST_003344,59,M,Divorced,2,Medium,Employed,Master
CUST_003345,33,M,Single,5,Medium,Retired,HighSchool
CUST_003346,64,F,Married,3,Medium,Employed,HighSchool
CUST_003347,41,M,Married,2,High,Employed,HighSchool
CUST_003348,64,F,Single,1,Medium,Employed,Bachelor
CUST_003349,53,F,Married,1,Low,Employed,Bachelor
CUST_003350,43,F,Divorced,3,Medium,Employed,Bachelor
CUST_003351,38,F,Married,2,Medium,Employed,Bachelor
CUST_003352,40,F,Single,2,Medium,Employed,Bachelor
CUST_003353,50,M,Married,2,Low,Self-employed,HighSchool
CUST_003354,45,F,Married,3,Medium,Employed,Bachelor
CUST_003355,37,M,Single,3,Medium,Employed,Bachelor
CUST_003356,43,M,Single,4,VeryHigh,Employed,HighSchool
CUST_003357,45,F,Single,0,VeryHigh,Employed,Bachelor
CUST_003358,25,M,Single,4,Medium,Employed,HighSchool
CUST_003359,50,F,Married,2,Medium,Employed,HighSchool
CUST_003360,33,F,Married,2,High,Employed,Bachelor
CUST_003361,31,M,Married,2,Medium,Retired,HighSchool
CUST_003362,25,F,Divorced,2,Medium,Employed,HighSchool
CUST_003363,25,M,Married,1,Low,Employed,HighSchool
CUST_003364,28,M,Divorced,2,Low,Employed,HighSchool
CUST_003365,36,F,Married,3,Medium,Employed,HighSchool
CUST_003366,68,M,Single,2,High,Self-employed,Bachelor
CUST_003367,38,F,Married,0,Medium,Employed,HighSchool
CUST_003368,47,F,Divorced,0,Low,Employed,Master
CUST_003369,49,M,Single,0,High,Self-employed,Master
CUST_003370,46,F,Single,2,High,Employed,Bachelor
CUST_003371,44,F,Married,1,Low,Unemployed,HighSchool
CUST_003372,30,M,Married,0,High,Employed,Master
CUST_003373,62,M,Married,2,High,Self-employed,Bachelor
CUST_003374,66,F,Single,1,Medium,Employed,HighSchool
CUST_003375,25,M,Married,2,VeryHigh,Retired,Master
CUST_003376,32,F,Married,4,Low,Employed,Bachelor
CUST_003377,41,M,Married,3,Medium,Retired,Bachelor
CUST_003378,33,F,Married,1,Medium,Employed,Bachelor
CUST_003379,51,F,Married,1,Medium,Retired,HighSchool
CUST_003380,36,M,Married,2,Low,Employed,HighSchool
CUST_003381,70,F,Single,1,High,Self-employed,PhD
CUST_003382,59,F,Married,1,Medium,Employed,Bachelor
CUST_003383,47,F,Single,1,VeryHigh,Employed,HighSchool
CUST_003384,57,F,Married,1,High,Self-employed,Bachelor
CUST_003385,58,F,Married,2,VeryHigh,Employed,HighSchool
CUST_003386,38,F,Single,1,Medium,Self-employed,Master
CUST_003387,35,F,Married,1,Medium,Unemployed,Bachelor
CUST_003388,45,F,Single,0,Medium,Employed,Master
CUST_003389,55,M,Single,1,High,Employed,PhD
CUST_003390,46,F,Married,1,Medium,Employed,PhD
CUST_003391,26,M,Widowed,3,VeryHigh,Employed,HighSchool
CUST_003392,35,M,Married,2,Low,Employed,Master
CUST_003393,44,M,Married,2,High,Employed,HighSchool
CUST_003394,44,M,Married,0,Medium,Employed,Bachelor
CUST_003395,68,M,Married,1,Medium,Unemployed,HighSchool
CUST_003396,28,M,Divorced,0,VeryHigh,Employed,Bachelor
CUST_003397,51,M,Divorced,1,High,Retired,Bachelor
CUST_003398,62,F,Married,1,VeryHigh,Employed,Master
CUST_003399,72,M,Widowed,4,Medium,Employed,Master
CUST_003400,40,M,Single,2,VeryHigh,Employed,Bachelor
CUST_003401,50,M,Married,2,High,Employed,Bachelor
CUST_003402,51,M,Divorced,1,High,Self-employed,Bachelor
CUST_003403,47,M,Married,1,High,Employed,Bachelor
CUST_003404,43,F,Widowed,2,High,Employed,Bachelor
CUST_003405,50,F,Single,0,High,Employed,Master
CUST_003406,25,F,Married,1,High,Self-employed,HighSchool
CUST_003407,53,F,Widowed,2,Medium,Employed,Master
CUST_003408,46,M,Married,0,High,Self-employed,HighSchool
CUST_003409,42,M,Married,0,Medium,Employed,Bachelor
CUST_003410,69,M,Single,0,High,Employed,Master
CUST_003411,36,F,Married,2,Medium,Employed,Bachelor
CUST_003412,40,M,Divorced,3,High,Retired,Master
CUST_003413,68,F,Married,1,High,Self-employed,Bachelor
CUST_003414,35,M,Single,1,Medium,Employed,Bachelor
CUST_003415,38,M,Single,1,Medium,Retired,Bachelor
CUST_003416,43,F,Divorced,2,High,Employed,HighSchool
CUST_003417,55,F,Married,0,Low,Employed,Master
CUST_003418,47,F,Single,0,High,Self-employed,HighSchool
CUST_003419,29,F,Single,2,High,Retired,Bachelor
CUST_003420,38,F,Divorced,1,Medium,Employed,Master
CUST_003421,37,F,Divorced,0,VeryHigh,Retired,HighSchool
CUST_003422,44,F,Single,1,Medium,Employed,Bachelor
CUST_003423,50,M,Married,2,Medium,Retired,HighSchool
CUST_003424,50,F,Married,0,Medium,Employed,HighSchool
CUST_003425,25,F,Married,1,VeryHigh,Employed,HighSchool
CUST_003426,57,M,Widowed,3,High,Self-employed,Master
CUST_003427,48,F,Married,3,VeryHigh,Self-employed,Bachelor
CUST_003428,61,F,Married,1,Medium,Employed,HighSchool
CUST_003429,50,M,Married,0,Low,Unemployed,Master
CUST_003430,58,M,Divorced,1,Medium,Employed,Bachelor
CUST_003431,50,M,Married,2,Medium,Employed,Bachelor
CUST_003432,61,F,Single,1,High,Self-employed,Bachelor
CUST_003433,51,F,Married,2,Medium,Self-employed,Bachelor
CUST_003434,43,M,Divorced,3,Medium,Self-employed,HighSchool
CUST_003435,72,F,Married,1,Low,Retired,Bachelor
CUST_003436,55,M,Married,2,Medium,Employed,Master
CUST_003437,51,F,Married,0,Low,Employed,HighSchool
CUST_003438,29,M,Single,1,VeryHigh,Retired,Bachelor
CUST_003439,29,M,Single,6,VeryHigh,Employed,PhD
CUST_003440,48,F,Married,0,High,Retired,HighSchool
CUST_003441,46,M,Married,2,Medium,Retired,HighSchool
CUST_003442,37,M,Married,0,Low,Self-employed,HighSchool
CUST_003443,46,M,Divorced,3,Medium,Employed,HighSchool
CUST_003444,64,M,Divorced,4,High,Employed,Bachelor
CUST_003445,53,M,Married,2,VeryHigh,Employed,HighSchool
CUST_003446,31,F,Married,1,High,Self-employed,HighSchool
CUST_003447,43,F,Single,1,Medium,Self-employed,Master
CUST_003448,35,F,Single,1,VeryHigh,Employed,Master
CUST_003449,40,F,Single,0,Medium,Employed,Bachelor
CUST_003450,40,M,Married,0,High,Employed,Bachelor
CUST_003451,39,M,Single,1,Medium,Employed,PhD
CUST_003452,29,M,Married,4,High,Self-employed,PhD
CUST_003453,43,F,Married,3,High,Employed,PhD
CUST_003454,38,F,Married,0,High,Employed,Master
CUST_003455,25,M,Married,0,High,Employed,Bachelor
CUST_003456,69,M,Married,3,High,Employed,Bachelor
CUST_003457,58,M,Single,4,Medium,Self-employed,PhD
CUST_003458,40,F,Single,3,High,Employed,Bachelor
CUST_003459,45,F,Single,0,VeryHigh,Employed,Bachelor
CUST_003460,30,M,Single,0,High,Employed,Master
CUST_003461,65,F,Married,0,VeryHigh,Employed,Bachelor
CUST_003462,67,M,Married,3,Medium,Employed,Bachelor
CUST_003463,46,F,Married,1,High,Retired,Bachelor
CUST_003464,57,F,Married,3,Medium,Employed,HighSchool
CUST_003465,47,F,Divorced,0,Medium,Employed,Bachelor
CUST_003466,28,M,Single,0,High,Employed,Bachelor
CUST_003467,40,M,Single,1,High,Retired,Master
CUST_003468,46,M,Married,4,High,Employed,Bachelor
CUST_003469,39,M,Married,2,Medium,Employed,Master
CUST_003470,42,F,Married,5,VeryHigh,Employed,Bachelor
CUST_003471,43,F,Married,3,Low,Unemployed,Master
CUST_003472,44,M,Single,3,High,Unemployed,HighSchool
CUST_003473,45,M,Married,1,High,Employed,Bachelor
CUST_003474,32,M,Single,3,High,Self-employed,Bachelor
CUST_003475,36,F,Married,1,High,Employed,HighSchool
CUST_003476,29,F,Divorced,1,Medium,Employed,HighSchool
CUST_003477,56,M,Married,6,Medium,Self-employed,Bachelor
CUST_003478,25,M,Single,3,Medium,Employed,Bachelor
CUST_003479,58,F,Married,1,Medium,Employed,Master
CUST_003480,61,F,Single,1,High,Retired,Bachelor
CUST_003481,41,M,Married,2,High,Employed,Bachelor
CUST_003482,25,F,Married,0,Medium,Employed,Bachelor
CUST_003483,40,F,Widowed,1,High,Self-employed,HighSchool
CUST_003484,44,F,Married,1,Medium,Employed,Bachelor
CUST_003485,32,F,Single,0,Low,Employed,Bachelor
CUST_003486,38,M,Single,2,High,Employed,HighSchool
CUST_003487,63,F,Single,1,High,Employed,Bachelor
CUST_003488,52,M,Single,1,Medium,Employed,Bachelor
CUST_003489,33,M,Married,2,High,Employed,Bachelor
CUST_003490,25,M,Single,0,Medium,Employed,Bachelor
CUST_003491,41,M,Widowed,0,Low,Retired,Bachelor
CUST_003492,42,M,Married,1,Medium,Employed,HighSchool
CUST_003493,50,F,Married,2,Low,Employed,HighSchool
CUST_003494,38,F,Married,2,High,Employed,Bachelor
CUST_003495,51,F,Married,0,Medium,Retired,HighSchool
CUST_003496,68,M,Married,1,Medium,Self-employed,Master
CUST_003497,54,M,Married,1,Medium,Employed,Bachelor
CUST_003498,44,F,Married,2,Medium,Employed,Bachelor
CUST_003499,42,M,Divorced,0,High,Employed,Bachelor
CUST_003500,40,F,Married,0,High,Employed,HighSchool
CUST_003501,59,M,Married,2,Low,Unemployed,Master
CUST_003502,37,F,Married,3,High,Employed,HighSchool
CUST_003503,45,M,Single,3,Medium,Employed,HighSchool
CUST_003504,45,F,Single,0,Medium,Employed,HighSchool
CUST_003505,38,F,Single,2,Low,Employed,Bachelor
CUST_003506,28,F,Married,2,High,Self-employed,HighSchool
CUST_003507,48,F,Married,0,Medium,Employed,Master
CUST_003508,44,M,Married,0,High,Employed,HighSchool
CUST_003509,51,F,Married,1,Medium,Employed,Master
CUST_003510,38,M,Single,0,Low,Employed,Bachelor
CUST_003511,59,F,Married,1,High,Employed,Master
CUST_003512,34,M,Married,2,Medium,Unemployed,Master
CUST_003513,65,F,Married,0,Medium,Self-employed,HighSchool
CUST_003514,25,F,Married,2,Medium,Retired,Bachelor
CUST_003515,50,M,Married,2,High,Employed,Bachelor
CUST_003516,50,M,Single,1,Medium,Retired,Master
CUST_003517,35,M,Married,1,Medium,Employed,Master
CUST_003518,50,F,Married,2,Low,Employed,HighSchool
CUST_003519,60,M,Married,1,High,Employed,Bachelor
CUST_003520,25,F,Single,0,Low,Self-employed,Bachelor
CUST_003521,51,F,Divorced,4,High,Employed,Bachelor
CUST_003522,25,F,Married,1,High,Employed,HighSchool
CUST_003523,33,F,Married,4,VeryHigh,Retired,HighSchool
CUST_003524,64,M,Married,3,VeryHigh,Self-employed,Master
CUST_003525,38,F,Divorced,2,VeryHigh,Retired,HighSchool
CUST_003526,30,F,Married,2,High,Employed,HighSchool
CUST_003527,42,F,Single,2,Low,Employed,HighSchool
CUST_003528,69,F,Divorced,0,Medium,Employed,Bachelor
CUST_003529,25,F,Married,2,Low,Employed,Bachelor
CUST_003530,32,M,Married,3,Medium,Employed,Bachelor
CUST_003531,62,F,Divorced,1,Medium,Employed,Bachelor
CUST_003532,67,F,Single,0,VeryHigh,Self-employed,Bachelor
CUST_003533,43,F,Single,1,VeryHigh,Employed,Master
CUST_003534,30,F,Married,1,Medium,Employed,HighSchool
CUST_003535,70,M,Married,3,Medium,Employed,HighSchool
CUST_003536,64,F,Married,1,Medium,Employed,Bachelor
CUST_003537,53,F,Married,2,Medium,Employed,Master
CUST_003538,35,M,Married,2,Medium,Employed,Bachelor
CUST_003539,44,F,Married,2,VeryHigh,Employed,HighSchool
CUST_003540,43,M,Divorced,1,High,Retired,HighSchool
CUST_003541,48,F,Single,1,Low,Retired,Master
CUST_003542,62,M,Married,2,Medium,Self-employed,Bachelor
CUST_003543,55,F,Married,1,High,Employed,HighSchool
CUST_003544,32,M,Married,2,High,Employed,Bachelor
CUST_003545,61,M,Married,2,High,Self-employed,Master
CUST_003546,48,M,Single,2,VeryHigh,Employed,Bachelor
CUST_003547,53,M,Married,4,Medium,Employed,Master
CUST_003548,62,F,Married,0,Medium,Retired,Bachelor
CUST_003549,31,M,Married,2,VeryHigh,Employed,Bachelor
CUST_003550,44,F,Married,0,High,Employed,Bachelor
CUST_003551,38,F,Married,2,High,Retired,Master
CUST_003552,26,F,Married,1,Medium,Employed,Bachelor
CUST_003553,49,F,Married,1,Medium,Self-employed,Master
CUST_003554,75,M,Married,2,Medium,Self-employed,Bachelor
CUST_003555,25,M,Married,2,Medium,Retired,Master
CUST_003556,44,M,Married,2,Medium,Retired,Bachelor
CUST_003557,52,M,Married,0,VeryHigh,Self-employed,Bachelor
CUST_003558,46,F,Single,2,Low,Employed,HighSchool
CUST_003559,43,M,Divorced,2,Medium,Employed,Master
CUST_003560,29,F,Married,2,Low,Self-employed,Master
CUST_003561,47,M,Married,0,High,Employed,Bachelor
CUST_003562,35,F,Single,3,VeryHigh,Employed,HighSchool
CUST_003563,25,M,Divorced,1,High,Self-employed,Bachelor
CUST_003564,59,M,Married,2,High,Self-employed,HighSchool
CUST_003565,56,F,Divorced,6,Low,Employed,HighSchool
CUST_003566,45,M,Widowed,1,Medium,Employed,HighSchool
CUST_003567,47,F,Widowed,1,High,Employed,Bachelor
CUST_003568,57,F,Divorced,2,High,Employed,Master
CUST_003569,47,M,Single,0,Medium,Employed,HighSchool
CUST_003570,55,F,Divorced,1,Medium,Employed,Master
CUST_003571,41,M,Single,3,Low,Self-employed,Bachelor
CUST_003572,60,F,Divorced,0,Medium,Employed,Master
CUST_003573,48,M,Married,2,VeryHigh,Employed,HighSchool
CUST_003574,47,F,Married,0,Low,Retired,Bachelor
CUST_003575,29,M,Single,0,High,Self-employed,Bachelor
CUST_003576,48,M,Married,1,Medium,Employed,Bachelor
CUST_003577,35,F,Single,3,VeryHigh,Employed,Master
CUST_003578,37,M,Married,4,Low,Self-employed,Master
CUST_003579,35,M,Divorced,0,High,Employed,Master
CUST_003580,32,F,Married,4,Medium,Self-employed,HighSchool
CUST_003581,70,F,Single,2,High,Employed,Bachelor
CUST_003582,60,M,Married,0,Low,Employed,HighSchool
CUST_003583,68,M,Single,1,Medium,Retired,Master
CUST_003584,30,M,Married,1,Medium,Employed,Bachelor
CUST_003585,45,M,Widowed,3,High,Employed,PhD
CUST_003586,29,M,Married,1,Medium,Self-employed,Bachelor
CUST_003587,36,M,Single,1,Medium,Unemployed,HighSchool
CUST_003588,33,F,Married,1,High,Employed,Master
CUST_003589,59,F,Widowed,1,High,Employed,Master
CUST_003590,40,M,Single,1,Medium,Retired,Bachelor
CUST_003591,57,M,Married,2,Medium,Employed,Master
CUST_003592,52,F,Married,2,High,Retired,Master
CUST_003593,72,M,Married,0,High,Self-employed,Master
CUST_003594,27,F,Divorced,3,High,Employed,Master
CUST_003595,60,F,Married,3,Medium,Employed,HighSchool
CUST_003596,58,F,Married,1,VeryHigh,Employed,Bachelor
CUST_003597,33,M,Married,0,Medium,Self-employed,Master
CUST_003598,57,F,Married,1,Medium,Employed,Bachelor
CUST_003599,49,F,Married,2,Medium,Self-employed,Bachelor
CUST_003600,42,F,Married,2,VeryHigh,Employed,Master
CUST_003601,35,F,Single,3,High,Employed,HighSchool
CUST_003602,36,M,Divorced,3,High,Employed,Bachelor
CUST_003603,69,M,Single,2,Low,Employed,Bachelor
CUST_003604,45,F,Single,2,High,Employed,Bachelor
CUST_003605,54,F,Married,2,Medium,Employed,Bachelor
CUST_003606,35,F,Single,1,VeryHigh,Employed,Master
CUST_003607,35,F,Married,0,Medium,Employed,Master
CUST_003608,57,M,Married,2,Medium,Employed,Bachelor
CUST_003609,28,M,Married,1,Medium,Self-employed,Bachelor
CUST_003610,40,F,Widowed,1,Medium,Self-employed,Master
CUST_003611,45,M,Married,0,High,Employed,PhD
CUST_003612,46,F,Single,0,Medium,Employed,HighSchool
CUST_003613,42,M,Divorced,3,High,Employed,Bachelor
CUST_003614,49,F,Married,1,Medium,Employed,Bachelor
CUST_003615,53,F,Married,0,High,Self-employed,Bachelor
CUST_003616,53,M,Married,4,High,Employed,HighSchool
CUST_003617,33,M,Married,1,Low,Self-employed,PhD
CUST_003618,41,F,Divorced,1,Low,Employed,HighSchool
CUST_003619,59,F,Married,2,High,Employed,Bachelor
CUST_003620,55,F,Married,0,Medium,Employed,HighSchool
CUST_003621,28,M,Single,3,Medium,Retired,Bachelor
CUST_003622,49,M,Married,3,Medium,Employed,Bachelor
CUST_003623,25,M,Married,1,Medium,Employed,HighSchool
CUST_003624,45,M,Married,1,Medium,Retired,HighSchool
CUST_003625,67,F,Married,1,Medium,Self-employed,Bachelor
CUST_003626,33,F,Married,1,VeryHigh,Employed,Bachelor
CUST_003627,34,M,Married,2,High,Unemployed,Master
CUST_003628,54,M,Married,0,High,Employed,Bachelor
CUST_003629,26,M,Married,2,Low,Employed,Bachelor
CUST_003630,37,F,Single,1,Medium,Self-employed,Bachelor
CUST_003631,52,M,Married,1,Low,Self-employed,Bachelor
CUST_003632,37,F,Married,0,VeryHigh,Employed,Bachelor
CUST_003633,42,M,Married,1,High,Self-employed,Bachelor
CUST_003634,53,F,Divorced,0,Low,Self-employed,Bachelor
CUST_003635,50,M,Single,2,Medium,Retired,Master
CUST_003636,48,M,Married,4,Medium,Employed,Master
CUST_003637,40,F,Single,1,Medium,Employed,PhD
CUST_003638,49,F,Single,2,Medium,Employed,Bachelor
CUST_003639,43,M,Married,1,Low,Employed,HighSchool
CUST_003640,50,M,Widowed,1,Medium,Employed,Bachelor
CUST_003641,39,M,Married,1,Medium,Employed,Master
CUST_003642,42,M,Married,0,High,Employed,Master
CUST_003643,33,F,Single,2,Medium,Employed,HighSchool
CUST_003644,44,F,Married,1,Medium,Employed,Master
CUST_003645,35,M,Widowed,0,Medium,Employed,Bachelor
CUST_003646,31,M,Married,2,Low,Employed,Bachelor
CUST_003647,48,M,Divorced,2,High,Employed,HighSchool
CUST_003648,47,M,Widowed,1,Low,Employed,Master
CUST_003649,54,M,Married,1,Medium,Employed,Bachelor
CUST_003650,39,F,Married,2,Medium,Employed,Bachelor
CUST_003651,49,M,Married,2,Medium,Self-employed,Bachelor
CUST_003652,51,F,Divorced,1,VeryHigh,Employed,HighSchool
CUST_003653,50,F,Single,0,Medium,Employed,Master
CUST_003654,35,F,Married,2,Medium,Unemployed,HighSchool
CUST_003655,46,F,Married,1,Medium,Employed,Master
CUST_003656,49,F,Married,3,Medium,Employed,Bachelor
CUST_003657,45,F,Divorced,0,Medium,Self-employed,HighSchool
CUST_003658,25,M,Married,0,Low,Retired,Master
CUST_003659,46,M,Married,0,High,Employed,Master
CUST_003660,71,M,Married,5,Low,Retired,HighSchool
CUST_003661,40,F,Single,0,High,Employed,Bachelor
CUST_003662,36,F,Single,2,Medium,Retired,HighSchool
CUST_003663,49,M,Married,1,Low,Employed,Master
CUST_003664,48,F,Married,2,High,Employed,PhD
CUST_003665,59,F,Married,1,High,Employed,Bachelor
CUST_003666,29,F,Single,2,Medium,Employed,Bachelor
CUST_003667,53,F,Married,1,Low,Retired,Master
CUST_003668,52,F,Divorced,3,Medium,Employed,Bachelor
